datetime,open,high,low,close
2025-05-30 11:45:00,1.13484,1.13524,1.13443,1.13468
2025-05-30 12:00:00,1.13467,1.13493,1.13305,1.13336
2025-05-30 12:15:00,1.1334,1.13349,1.13273,1.13335
2025-05-30 12:30:00,1.13332,1.13396,1.13306,1.13376
2025-05-30 12:45:00,1.13375,1.13434,1.13331,1.13360
2025-05-30 13:00:00,1.13387,1.1345,1.13281,1.13305
2025-05-30 13:15:00,1.13302,1.13395,1.13276,1.13382
2025-05-30 13:30:00,1.13384,1.13443,1.13373,1.13413
2025-05-30 13:45:00,1.13404,1.13407,1.13231,1.13237
2025-05-30 14:00:00,1.13237,1.13325,1.13231,1.13298
2025-05-30 14:15:00,1.13302,1.13311,1.13245,1.13303
2025-05-30 14:30:00,1.13286,1.13322,1.13233,1.133
2025-05-30 14:45:00,1.13298,1.13313,1.1324,1.13255
2025-05-30 15:00:00,1.13256,1.13347,1.1325,1.13344
2025-05-30 15:15:00,1.13349,1.13353,1.13257,1.13288
2025-05-30 15:30:00,1.13288,1.13343,1.13251,1.13301
2025-05-30 15:45:00,1.13303,1.13316,1.13245,1.13278
2025-05-30 16:00:00,1.13274,1.13336,1.13262,1.13292
2025-05-30 16:15:00,1.13293,1.13345,1.1329,1.1332
2025-05-30 16:30:00,1.13318,1.13359,1.13291,1.13323
2025-05-30 16:45:00,1.13308,1.13392,1.13233,1.13383
2025-05-30 17:00:00,1.13382,1.1353,1.13342,1.13498
2025-05-30 17:15:00,1.13484,1.13546,1.1341,1.13519
2025-05-30 17:30:00,1.13519,1.13588,1.13395,1.13576
2025-05-30 17:45:00,1.13562,1.1358,1.13392,1.13462
2025-05-30 18:00:00,1.13466,1.13482,1.13398,1.13432
2025-05-30 18:15:00,1.13432,1.13456,1.1326,1.13312
2025-05-30 18:30:00,1.13299,1.13381,1.13215,1.13228
2025-05-30 18:45:00,1.13233,1.1328,1.13123,1.13180
2025-05-30 19:00:00,1.13179,1.13355,1.13133,1.13302
2025-05-30 19:15:00,1.13301,1.13378,1.1325,1.13303
2025-05-30 19:30:00,1.133,1.13371,1.13257,1.13343
2025-05-30 19:45:00,1.13346,1.1355,1.13245,1.13541
2025-05-30 20:00:00,1.13519,1.13589,1.13453,1.1351
2025-05-30 20:15:00,1.13505,1.13538,1.13459,1.13494
2025-05-30 20:30:00,1.13492,1.13573,1.13444,1.13525
2025-05-30 20:45:00,1.1352,1.13549,1.13434,1.13454
2025-05-30 21:00:00,1.13462,1.13556,1.13453,1.13524
2025-05-30 21:15:00,1.13523,1.13538,1.13459,1.13496
2025-05-30 21:30:00,1.13493,1.13504,1.13432,1.13472
2025-05-30 21:45:00,1.13471,1.13509,1.13452,1.13502
2025-05-30 22:00:00,1.1351,1.1358,1.13496,1.13573
2025-05-30 22:15:00,1.13574,1.13659,1.13543,1.13595
2025-05-30 22:30:00,1.13596,1.13675,1.13584,1.13655
2025-05-30 22:45:00,1.13656,1.13664,1.13569,1.13574
2025-05-30 23:00:00,1.13573,1.13653,1.13565,1.13634
2025-05-30 23:15:00,1.13631,1.13653,1.13563,1.13602
2025-05-30 23:30:00,1.13605,1.13609,1.13554,1.13573
2025-05-30 23:45:00,1.13578,1.13606,1.13547,1.13594
2025-05-31 00:00:00,1.13586,1.13608,1.13563,1.136
2025-05-31 00:15:00,1.13598,1.13611,1.13549,1.13558
2025-05-31 00:30:00,1.13559,1.13569,1.13492,1.13501
2025-05-31 00:45:00,1.13502,1.13571,1.13491,1.13566
2025-05-31 01:00:00,1.13563,1.13568,1.13496,1.13525
2025-05-31 01:15:00,1.13522,1.13538,1.13464,1.13470
2025-05-31 01:30:00,1.13470,1.13488,1.13448,1.13461
2025-05-31 01:45:00,1.13462,1.1351,1.13445,1.13457
2025-06-02 04:00:00,1.13556,1.13605,1.13535,1.13576
2025-06-02 04:15:00,1.13573,1.13591,1.13552,1.13580
2025-06-02 04:30:00,1.13586,1.13599,1.13561,1.13583
2025-06-02 04:45:00,1.13584,1.1361,1.13506,1.13532
2025-06-02 05:00:00,1.13532,1.13712,1.13522,1.13704
2025-06-02 05:15:00,1.13703,1.13747,1.13683,1.13715
2025-06-02 05:30:00,1.13715,1.13731,1.13653,1.13675
2025-06-02 05:45:00,1.13671,1.13752,1.13643,1.1369
2025-06-02 06:00:00,1.13686,1.13749,1.13675,1.13722
2025-06-02 06:15:00,1.1372,1.13805,1.137,1.13793
2025-06-02 06:30:00,1.13802,1.13827,1.1375,1.13781
2025-06-02 06:45:00,1.13787,1.13799,1.13696,1.13704
2025-06-02 07:00:00,1.13705,1.1374,1.13685,1.13696
2025-06-02 07:15:00,1.13692,1.13718,1.13655,1.13671
2025-06-02 07:30:00,1.13672,1.13732,1.13669,1.13701
2025-06-02 07:45:00,1.13699,1.13713,1.13617,1.13646
2025-06-02 08:00:00,1.13643,1.13664,1.13574,1.13589
2025-06-02 08:15:00,1.1359,1.13637,1.13583,1.13587
2025-06-02 08:30:00,1.13584,1.13589,1.13541,1.13574
2025-06-02 08:45:00,1.13576,1.13618,1.13568,1.13613
2025-06-02 09:00:00,1.1362,1.13641,1.13603,1.13614
2025-06-02 09:15:00,1.13613,1.13654,1.13595,1.13643
2025-06-02 09:30:00,1.13642,1.13651,1.13608,1.1363
2025-06-02 09:45:00,1.13631,1.13675,1.13608,1.13655
2025-06-02 10:00:00,1.13656,1.13707,1.13636,1.13697
2025-06-02 10:15:00,1.137,1.13733,1.13697,1.13721
2025-06-02 10:30:00,1.13719,1.1378,1.13694,1.13773
2025-06-02 10:45:00,1.13773,1.13809,1.13768,1.13795
2025-06-02 11:00:00,1.13796,1.13834,1.13781,1.13828
2025-06-02 11:15:00,1.13829,1.13921,1.13811,1.13908
2025-06-02 11:30:00,1.13912,1.14065,1.13907,1.14051
2025-06-02 11:45:00,1.14053,1.14073,1.13983,1.14009
2025-06-02 12:00:00,1.14015,1.14137,1.13983,1.14125
2025-06-02 12:15:00,1.14131,1.14204,1.14121,1.14172
2025-06-02 12:30:00,1.14173,1.14204,1.14131,1.14191
2025-06-02 12:45:00,1.1419,1.14371,1.14181,1.14238
2025-06-02 13:00:00,1.14239,1.1428,1.14187,1.14211
2025-06-02 13:15:00,1.14221,1.14274,1.14131,1.14153
2025-06-02 13:30:00,1.14157,1.14231,1.14125,1.14184
2025-06-02 13:45:00,1.14179,1.14231,1.14169,1.14201
2025-06-02 14:00:00,1.14203,1.14346,1.1419,1.14338
2025-06-02 14:15:00,1.14333,1.14373,1.14308,1.14327
2025-06-02 14:30:00,1.14326,1.14358,1.14271,1.14309
2025-06-02 14:45:00,1.14307,1.14331,1.14237,1.1424
2025-06-02 15:00:00,1.14238,1.1425,1.1418,1.14206
2025-06-02 15:15:00,1.1419,1.14286,1.14173,1.14218
2025-06-02 15:30:00,1.14217,1.1422,1.14134,1.14191
2025-06-02 15:45:00,1.14193,1.14228,1.14135,1.14152
2025-06-02 16:00:00,1.14153,1.14235,1.14133,1.14195
2025-06-02 16:15:00,1.14199,1.14266,1.14196,1.14229
2025-06-02 16:30:00,1.1423,1.14233,1.14103,1.14125
2025-06-02 16:45:00,1.14125,1.14173,1.1409,1.14143
2025-06-02 17:00:00,1.14142,1.14221,1.1411,1.14144
2025-06-02 17:15:00,1.14149,1.14216,1.14123,1.14206
2025-06-02 17:30:00,1.14208,1.14293,1.14205,1.14231
2025-06-02 17:45:00,1.14229,1.14245,1.14161,1.14184
2025-06-02 18:00:00,1.14185,1.14199,1.14114,1.1418
2025-06-02 18:15:00,1.14191,1.14201,1.14041,1.14093
2025-06-02 18:30:00,1.14093,1.14182,1.14041,1.14170
2025-06-02 18:45:00,1.14165,1.14231,1.14115,1.14195
2025-06-02 19:00:00,1.14221,1.14442,1.14191,1.14414
2025-06-02 19:15:00,1.14414,1.14465,1.14372,1.14421
2025-06-02 19:30:00,1.14434,1.14507,1.14377,1.14415
2025-06-02 19:45:00,1.14416,1.14422,1.14341,1.14362
2025-06-02 20:00:00,1.14346,1.14378,1.14297,1.14336
2025-06-02 20:15:00,1.14341,1.14391,1.14302,1.14333
2025-06-02 20:30:00,1.14336,1.14374,1.14249,1.14371
2025-06-02 20:45:00,1.14372,1.14375,1.1424,1.1431
2025-06-02 21:00:00,1.14307,1.14323,1.14221,1.14269
2025-06-02 21:15:00,1.1427,1.1429,1.14201,1.14221
2025-06-02 21:30:00,1.14214,1.14235,1.14115,1.14154
2025-06-02 21:45:00,1.14155,1.14195,1.14143,1.14189
2025-06-02 22:00:00,1.14182,1.14265,1.14157,1.14249
2025-06-02 22:15:00,1.1425,1.1426,1.14167,1.14181
2025-06-02 22:30:00,1.14183,1.14249,1.14173,1.14214
2025-06-02 22:45:00,1.14215,1.14261,1.14209,1.14227
2025-06-02 23:00:00,1.14221,1.14249,1.14186,1.14236
2025-06-02 23:15:00,1.14238,1.14271,1.14212,1.14267
2025-06-02 23:30:00,1.14268,1.14334,1.14243,1.14331
2025-06-02 23:45:00,1.14326,1.14429,1.14323,1.14416
2025-06-03 00:00:00,1.14408,1.14426,1.14333,1.1437
2025-06-03 00:15:00,1.14378,1.14401,1.14343,1.14381
2025-06-03 00:30:00,1.1438,1.14436,1.14351,1.14419
2025-06-03 00:45:00,1.1442,1.14459,1.14409,1.14454
2025-06-03 01:00:00,1.1445,1.14457,1.14421,1.14449
2025-06-03 01:15:00,1.14444,1.14467,1.14434,1.14457
2025-06-03 01:30:00,1.14451,1.14456,1.14402,1.14410
2025-06-03 01:45:00,1.14414,1.14458,1.1438,1.14413
2025-06-03 02:00:00,1.1441,1.14443,1.14337,1.14387
2025-06-03 02:15:00,1.14388,1.14441,1.14355,1.14396
2025-06-03 02:30:00,1.14397,1.14442,1.14347,1.14385
2025-06-03 02:45:00,1.14384,1.14441,1.1435,1.14402
2025-06-03 03:00:00,1.14401,1.14439,1.14363,1.14414
2025-06-03 03:15:00,1.14413,1.14464,1.14408,1.14454
2025-06-03 03:30:00,1.14457,1.14464,1.14428,1.14433
2025-06-03 03:45:00,1.14430,1.14463,1.14417,1.14453
2025-06-03 04:00:00,1.14454,1.14499,1.14442,1.14495
2025-06-03 04:15:00,1.14495,1.14527,1.14482,1.14504
2025-06-03 04:30:00,1.14505,1.14543,1.14496,1.14539
2025-06-03 04:45:00,1.14535,1.14543,1.14511,1.14532
2025-06-03 05:00:00,1.14529,1.1455,1.14433,1.14458
2025-06-03 05:15:00,1.14455,1.14467,1.14418,1.14442
2025-06-03 05:30:00,1.14444,1.14475,1.14415,1.14429
2025-06-03 05:45:00,1.14431,1.14467,1.14387,1.14433
2025-06-03 06:00:00,1.14430,1.14439,1.14337,1.14346
2025-06-03 06:15:00,1.14346,1.14352,1.14305,1.14322
2025-06-03 06:30:00,1.14323,1.1438,1.1428,1.14353
2025-06-03 06:45:00,1.14346,1.1435,1.14265,1.14277
2025-06-03 07:00:00,1.14282,1.14294,1.14224,1.1428
2025-06-03 07:15:00,1.14285,1.14309,1.14252,1.14283
2025-06-03 07:30:00,1.14281,1.14297,1.14185,1.14232
2025-06-03 07:45:00,1.14233,1.14273,1.14215,1.14257
2025-06-03 08:00:00,1.14255,1.14279,1.1423,1.14253
2025-06-03 08:15:00,1.14258,1.14275,1.14184,1.14196
2025-06-03 08:30:00,1.14195,1.14207,1.14163,1.14177
2025-06-03 08:45:00,1.14175,1.14203,1.14157,1.14188
2025-06-03 09:00:00,1.14199,1.14219,1.14169,1.14193
2025-06-03 09:15:00,1.14189,1.14232,1.14186,1.14206
2025-06-03 09:30:00,1.14205,1.14221,1.14189,1.14208
2025-06-03 09:45:00,1.14213,1.14262,1.14209,1.14253
2025-06-03 10:00:00,1.14254,1.14277,1.14201,1.14224
2025-06-03 10:15:00,1.14229,1.14249,1.14147,1.14167
2025-06-03 10:30:00,1.14165,1.14189,1.14142,1.1415
2025-06-03 10:45:00,1.14146,1.14243,1.14119,1.14221
2025-06-03 11:00:00,1.14226,1.14252,1.1415,1.14171
2025-06-03 11:15:00,1.14186,1.14317,1.14183,1.1429
2025-06-03 11:30:00,1.14299,1.14305,1.14196,1.14234
2025-06-03 11:45:00,1.14223,1.143,1.1422,1.14291
2025-06-03 12:00:00,1.14287,1.143,1.14192,1.14265
2025-06-03 12:15:00,1.14262,1.14324,1.1424,1.14299
2025-06-03 12:30:00,1.14299,1.14302,1.14148,1.14196
2025-06-03 12:45:00,1.14197,1.14209,1.14139,1.14159
2025-06-03 13:00:00,1.14159,1.14192,1.14075,1.14118
2025-06-03 13:15:00,1.14117,1.14123,1.14052,1.14104
2025-06-03 13:30:00,1.14106,1.14176,1.14097,1.14107
2025-06-03 13:45:00,1.14106,1.14169,1.14092,1.14132
2025-06-03 14:00:00,1.14116,1.14132,1.14014,1.14128
2025-06-03 14:15:00,1.14124,1.14153,1.14071,1.14142
2025-06-03 14:30:00,1.14141,1.14184,1.14111,1.14141
2025-06-03 14:45:00,1.1414,1.14157,1.14081,1.14123
2025-06-03 15:00:00,1.14119,1.14129,1.14024,1.1406
2025-06-03 15:15:00,1.14063,1.1407,1.14011,1.14023
2025-06-03 15:30:00,1.14021,1.14125,1.13973,1.14088
2025-06-03 15:45:00,1.14085,1.1409,1.13962,1.13979
2025-06-03 16:00:00,1.13981,1.13996,1.1391,1.13939
2025-06-03 16:15:00,1.13938,1.13942,1.13863,1.13874
2025-06-03 16:30:00,1.13869,1.13946,1.13865,1.13921
2025-06-03 16:45:00,1.13916,1.13953,1.13874,1.13906
2025-06-03 17:00:00,1.13911,1.13943,1.13797,1.1382
2025-06-03 17:15:00,1.13821,1.13876,1.1381,1.13843
2025-06-03 17:30:00,1.13851,1.13865,1.1377,1.13814
2025-06-03 17:45:00,1.13811,1.13834,1.13778,1.1382
2025-06-03 18:00:00,1.13819,1.13893,1.13791,1.13888
2025-06-03 18:15:00,1.13894,1.13913,1.13803,1.13828
2025-06-03 18:30:00,1.13828,1.13954,1.13767,1.13908
2025-06-03 18:45:00,1.13913,1.1392,1.13813,1.13881
2025-06-03 19:00:00,1.13879,1.13925,1.13639,1.13785
2025-06-03 19:15:00,1.13784,1.13901,1.13761,1.1387
2025-06-03 19:30:00,1.13865,1.13932,1.13854,1.13918
2025-06-03 19:45:00,1.13918,1.13936,1.13829,1.13924
2025-06-03 20:00:00,1.13919,1.13934,1.13792,1.13815
2025-06-03 20:15:00,1.13814,1.13834,1.13739,1.13787
2025-06-03 20:30:00,1.13783,1.13805,1.13738,1.1377
2025-06-03 20:45:00,1.13769,1.13838,1.13704,1.1372
2025-06-03 21:00:00,1.13724,1.13838,1.13721,1.13811
2025-06-03 21:15:00,1.13812,1.13821,1.13761,1.13773
2025-06-03 21:30:00,1.13771,1.13774,1.1367,1.137
2025-06-03 21:45:00,1.13697,1.13763,1.13685,1.13735
2025-06-03 22:00:00,1.13736,1.1381,1.13727,1.13788
2025-06-03 22:15:00,1.13789,1.13807,1.13746,1.13779
2025-06-03 22:30:00,1.13783,1.13822,1.13769,1.13809
2025-06-03 22:45:00,1.1381,1.13818,1.13767,1.13788
2025-06-03 23:00:00,1.1378,1.13785,1.13726,1.13732
2025-06-03 23:15:00,1.13747,1.13773,1.13731,1.13756
2025-06-03 23:30:00,1.13763,1.13767,1.13706,1.1371
2025-06-03 23:45:00,1.13708,1.13758,1.13702,1.13755
2025-06-04 00:00:00,1.13747,1.13764,1.1374,1.13751
2025-06-04 00:15:00,1.1374,1.13743,1.13707,1.13723
2025-06-04 00:30:00,1.13725,1.13743,1.13713,1.13716
2025-06-04 00:45:00,1.13715,1.1372,1.13675,1.13688
2025-06-04 01:00:00,1.13689,1.13726,1.13679,1.13715
2025-06-04 01:15:00,1.13715,1.1372,1.13697,1.13705
2025-06-04 01:30:00,1.13705,1.13743,1.137,1.13738
2025-06-04 01:45:00,1.13739,1.13749,1.13674,1.13713
2025-06-04 02:00:00,1.13716,1.13825,1.13676,1.13716
2025-06-04 02:15:00,1.13715,1.13813,1.13684,1.13754
2025-06-04 02:30:00,1.13752,1.13796,1.13715,1.13749
2025-06-04 02:45:00,1.1375,1.13812,1.13715,1.13777
2025-06-04 03:00:00,1.13776,1.1381,1.13685,1.13733
2025-06-04 03:15:00,1.13732,1.13753,1.13705,1.13716
2025-06-04 03:30:00,1.13722,1.13752,1.13711,1.13742
2025-06-04 03:45:00,1.13741,1.13757,1.13733,1.13740
2025-06-04 04:00:00,1.13742,1.13774,1.13737,1.13766
2025-06-04 04:15:00,1.13769,1.1378,1.13744,1.13756
2025-06-04 04:30:00,1.13761,1.13841,1.13754,1.13833
2025-06-04 04:45:00,1.13835,1.13867,1.13801,1.13842
2025-06-04 05:00:00,1.1384,1.13896,1.13796,1.13825
2025-06-04 05:15:00,1.13824,1.13874,1.13805,1.13844
2025-06-04 05:30:00,1.13842,1.13853,1.13781,1.13828
2025-06-04 05:45:00,1.13825,1.1386,1.13813,1.13826
2025-06-04 06:00:00,1.13827,1.13831,1.13713,1.13796
2025-06-04 06:15:00,1.13799,1.13889,1.13781,1.13857
2025-06-04 06:30:00,1.13857,1.13936,1.13832,1.13873
2025-06-04 06:45:00,1.13874,1.13906,1.13848,1.13859
2025-06-04 07:00:00,1.13857,1.13883,1.13831,1.13871
2025-06-04 07:15:00,1.13865,1.1387,1.13807,1.13813
2025-06-04 07:30:00,1.13811,1.13814,1.13734,1.13751
2025-06-04 07:45:00,1.13756,1.13782,1.13734,1.13766
2025-06-04 08:00:00,1.13762,1.13815,1.13757,1.13793
2025-06-04 08:15:00,1.13791,1.13801,1.13766,1.13769
2025-06-04 08:30:00,1.13766,1.13779,1.13652,1.13667
2025-06-04 08:45:00,1.13676,1.13709,1.13667,1.13675
2025-06-04 09:00:00,1.13681,1.13798,1.13651,1.13764
2025-06-04 09:15:00,1.13763,1.13782,1.13736,1.13767
2025-06-04 09:30:00,1.13765,1.13774,1.13692,1.13702
2025-06-04 09:45:00,1.137,1.1371,1.13645,1.13667
2025-06-04 10:00:00,1.13668,1.13722,1.13664,1.13707
2025-06-04 10:15:00,1.13704,1.13707,1.13661,1.13681
2025-06-04 10:30:00,1.13674,1.13682,1.13556,1.13666
2025-06-04 10:45:00,1.13663,1.13694,1.13598,1.13642
2025-06-04 11:00:00,1.13626,1.13678,1.13571,1.13670
2025-06-04 11:15:00,1.13671,1.13731,1.13646,1.13726
2025-06-04 11:30:00,1.13725,1.13767,1.13695,1.13749
2025-06-04 11:45:00,1.13746,1.13786,1.13707,1.13777
2025-06-04 12:00:00,1.1378,1.13857,1.13753,1.13851
2025-06-04 12:15:00,1.13833,1.13943,1.13816,1.13933
2025-06-04 12:30:00,1.13941,1.13973,1.1389,1.1392
2025-06-04 12:45:00,1.13929,1.13951,1.13858,1.13868
2025-06-04 13:00:00,1.13865,1.13916,1.13828,1.13873
2025-06-04 13:15:00,1.13874,1.13908,1.13853,1.13898
2025-06-04 13:30:00,1.13906,1.14019,1.13902,1.14003
2025-06-04 13:45:00,1.14006,1.14043,1.1399,1.13995
2025-06-04 14:00:00,1.13993,1.13999,1.13921,1.13932
2025-06-04 14:15:00,1.13925,1.13956,1.13891,1.13898
2025-06-04 14:30:00,1.13898,1.1392,1.13817,1.13835
2025-06-04 14:45:00,1.13836,1.13877,1.13812,1.13829
2025-06-04 15:00:00,1.1383,1.1386,1.13799,1.13822
2025-06-04 15:15:00,1.13818,1.13839,1.13794,1.13800
2025-06-04 15:30:00,1.13784,1.13799,1.13746,1.13754
2025-06-04 15:45:00,1.13756,1.13825,1.13751,1.13822
2025-06-04 16:00:00,1.13821,1.13862,1.13817,1.13856
2025-06-04 16:15:00,1.13857,1.13875,1.13829,1.13834
2025-06-04 16:30:00,1.13828,1.13861,1.13811,1.13822
2025-06-04 16:45:00,1.13817,1.13835,1.13762,1.13794
2025-06-04 17:00:00,1.13796,1.13863,1.13791,1.13807
2025-06-04 17:15:00,1.13810,1.14105,1.13789,1.14013
2025-06-04 17:30:00,1.14020,1.14059,1.1395,1.14036
2025-06-04 17:45:00,1.14031,1.14114,1.1401,1.14095
2025-06-04 18:00:00,1.14095,1.14141,1.14026,1.14044
2025-06-04 18:15:00,1.14043,1.14053,1.13992,1.14014
2025-06-04 18:30:00,1.14021,1.14029,1.13926,1.14010
2025-06-04 18:45:00,1.14009,1.14048,1.13947,1.13999
2025-06-04 19:00:00,1.14021,1.14308,1.13991,1.14217
2025-06-04 19:15:00,1.14213,1.14251,1.14134,1.14161
2025-06-04 19:30:00,1.14168,1.14331,1.14141,1.1431
2025-06-04 19:45:00,1.14308,1.1435,1.14262,1.14334
2025-06-04 20:00:00,1.14324,1.14343,1.14183,1.14187
2025-06-04 20:15:00,1.14191,1.14266,1.14176,1.14247
2025-06-04 20:30:00,1.14243,1.14275,1.14169,1.14189
2025-06-04 20:45:00,1.1419,1.14258,1.14168,1.14234
2025-06-04 21:00:00,1.14236,1.14266,1.14204,1.14252
2025-06-04 21:15:00,1.1425,1.14283,1.14196,1.14278
2025-06-04 21:30:00,1.1428,1.14325,1.14243,1.14256
2025-06-04 21:45:00,1.14253,1.14349,1.14249,1.14344
2025-06-04 22:00:00,1.14334,1.14339,1.14288,1.14297
2025-06-04 22:15:00,1.14296,1.14299,1.14233,1.14244
2025-06-04 22:30:00,1.1425,1.14324,1.14247,1.14307
2025-06-04 22:45:00,1.14306,1.1433,1.14239,1.14247
2025-06-04 23:00:00,1.14250,1.14281,1.14209,1.14267
2025-06-04 23:15:00,1.14275,1.14283,1.14244,1.14255
2025-06-04 23:30:00,1.14248,1.14255,1.14206,1.14221
2025-06-04 23:45:00,1.14221,1.14232,1.142,1.1421
2025-06-05 00:00:00,1.14204,1.14222,1.1418,1.14197
2025-06-05 00:15:00,1.14196,1.142,1.14129,1.14148
2025-06-05 00:30:00,1.14149,1.14171,1.14121,1.1413
2025-06-05 00:45:00,1.14131,1.14157,1.14108,1.14125
2025-06-05 01:00:00,1.14125,1.14151,1.14094,1.14143
2025-06-05 01:15:00,1.1415,1.1419,1.14145,1.1418
2025-06-05 01:30:00,1.1418,1.14221,1.14173,1.14197
2025-06-05 01:45:00,1.14194,1.14232,1.14137,1.1417
2025-06-05 02:00:00,1.14167,1.14211,1.14129,1.14166
2025-06-05 02:15:00,1.14165,1.14208,1.14132,1.14175
2025-06-05 02:30:00,1.14177,1.14215,1.14137,1.14173
2025-06-05 02:45:00,1.14172,1.1421,1.1413,1.14164
2025-06-05 03:00:00,1.14167,1.14227,1.14134,1.14189
2025-06-05 03:15:00,1.14189,1.14209,1.14181,1.14200
2025-06-05 03:30:00,1.14202,1.14216,1.14186,1.14209
2025-06-05 03:45:00,1.14213,1.14235,1.14194,1.14199
2025-06-05 04:00:00,1.14203,1.14228,1.14191,1.14219
2025-06-05 04:15:00,1.14219,1.14293,1.14211,1.14268
2025-06-05 04:30:00,1.14268,1.14274,1.14214,1.14234
2025-06-05 04:45:00,1.14206,1.14234,1.14186,1.14211
2025-06-05 05:00:00,1.14211,1.14265,1.14163,1.1426
2025-06-05 05:15:00,1.14256,1.14284,1.14194,1.14277
2025-06-05 05:30:00,1.14274,1.14284,1.14222,1.14242
2025-06-05 05:45:00,1.1426,1.14297,1.14239,1.14292
2025-06-05 06:00:00,1.14293,1.14352,1.14287,1.14298
2025-06-05 06:15:00,1.14305,1.14314,1.14201,1.14245
2025-06-05 06:30:00,1.14248,1.14262,1.14131,1.14166
2025-06-05 06:45:00,1.14161,1.14195,1.14143,1.14167
2025-06-05 07:00:00,1.14166,1.14179,1.14107,1.14116
2025-06-05 07:15:00,1.14118,1.14159,1.141,1.14149
2025-06-05 07:30:00,1.14158,1.142,1.14133,1.14159
2025-06-05 07:45:00,1.14171,1.14194,1.14148,1.14179
2025-06-05 08:00:00,1.14179,1.14187,1.14137,1.14144
2025-06-05 08:15:00,1.14145,1.1423,1.14142,1.14219
2025-06-05 08:30:00,1.14223,1.14231,1.14152,1.14203
2025-06-05 08:45:00,1.14200,1.14209,1.14086,1.14111
2025-06-05 09:00:00,1.14106,1.14146,1.14081,1.14135
2025-06-05 09:15:00,1.14132,1.14147,1.14092,1.14125
2025-06-05 09:30:00,1.14125,1.14145,1.14081,1.14138
2025-06-05 09:45:00,1.14136,1.14141,1.14077,1.14105
2025-06-05 10:00:00,1.14107,1.14128,1.14092,1.14121
2025-06-05 10:15:00,1.14125,1.1414,1.14091,1.14119
2025-06-05 10:30:00,1.14113,1.1413,1.14077,1.14087
2025-06-05 10:45:00,1.14084,1.14106,1.14042,1.14064
2025-06-05 11:00:00,1.14065,1.14175,1.14048,1.14172
2025-06-05 11:15:00,1.14169,1.14176,1.14113,1.14149
2025-06-05 11:30:00,1.14147,1.1417,1.14057,1.14079
2025-06-05 11:45:00,1.14081,1.14137,1.14072,1.14101
2025-06-05 12:00:00,1.14093,1.14202,1.14067,1.1419
2025-06-05 12:15:00,1.14192,1.14235,1.14189,1.14215
2025-06-05 12:30:00,1.14221,1.14255,1.14149,1.14181
2025-06-05 12:45:00,1.14175,1.14186,1.1408,1.14122
2025-06-05 13:00:00,1.14121,1.14198,1.14114,1.14171
2025-06-05 13:15:00,1.14172,1.14186,1.14122,1.14153
2025-06-05 13:30:00,1.14153,1.14165,1.14098,1.1412
2025-06-05 13:45:00,1.1411,1.14156,1.14085,1.14118
2025-06-05 14:00:00,1.14128,1.14221,1.14092,1.14193
2025-06-05 14:15:00,1.14197,1.14212,1.14169,1.14195
2025-06-05 14:30:00,1.14199,1.14203,1.14114,1.1412
2025-06-05 14:45:00,1.14121,1.14193,1.14112,1.14187
2025-06-05 15:00:00,1.14181,1.14259,1.14175,1.14255
2025-06-05 15:15:00,1.1425,1.14301,1.14241,1.14297
2025-06-05 15:30:00,1.14298,1.14333,1.14257,1.14272
2025-06-05 15:45:00,1.14267,1.14274,1.14205,1.14242
2025-06-05 16:00:00,1.14243,1.14288,1.14232,1.14266
2025-06-05 16:15:00,1.14267,1.14275,1.14199,1.14232
2025-06-05 16:30:00,1.14222,1.14239,1.14159,1.1421
2025-06-05 16:45:00,1.14212,1.14283,1.14193,1.14261
2025-06-05 17:00:00,1.1426,1.14303,1.14196,1.14243
2025-06-05 17:15:00,1.14246,1.14365,1.1413,1.14316
2025-06-05 17:30:00,1.14304,1.14492,1.14274,1.14427
2025-06-05 17:45:00,1.14419,1.14432,1.14196,1.14297
2025-06-05 18:00:00,1.14295,1.14638,1.14181,1.14623
2025-06-05 18:15:00,1.14606,1.14955,1.1457,1.14928
2025-06-05 18:30:00,1.14918,1.14945,1.14809,1.14852
2025-06-05 18:45:00,1.14844,1.14873,1.14738,1.1481
2025-06-05 19:00:00,1.1481,1.14826,1.14651,1.14765
2025-06-05 19:15:00,1.14767,1.14786,1.14655,1.14735
2025-06-05 19:30:00,1.14713,1.14812,1.14624,1.1467
2025-06-05 19:45:00,1.14668,1.14674,1.14541,1.14573
2025-06-05 20:00:00,1.14579,1.1459,1.14424,1.14511
2025-06-05 20:15:00,1.14509,1.1456,1.14463,1.1449
2025-06-05 20:30:00,1.14492,1.14496,1.14381,1.14385
2025-06-05 20:45:00,1.14383,1.14454,1.14345,1.14394
2025-06-05 21:00:00,1.14392,1.14427,1.14312,1.14387
2025-06-05 21:15:00,1.1439,1.14461,1.14367,1.14423
2025-06-05 21:30:00,1.14423,1.14441,1.14364,1.14389
2025-06-05 21:45:00,1.1439,1.14481,1.14383,1.14468
2025-06-05 22:00:00,1.14479,1.14486,1.14383,1.14407
2025-06-05 22:15:00,1.14408,1.14467,1.14384,1.14403
2025-06-05 22:30:00,1.14395,1.14442,1.14333,1.14361
2025-06-05 22:45:00,1.1436,1.14439,1.14317,1.14433
2025-06-05 23:00:00,1.14433,1.14446,1.14368,1.14377
2025-06-05 23:15:00,1.14376,1.14409,1.14354,1.14383
2025-06-05 23:30:00,1.14384,1.14428,1.14374,1.14382
